time,instrument,bid1_price,bid1_qty,bid2_price,bid2_qty,bid3_price,bid3_qty,ask1_price,ask1_qty,ask2_price,ask2_qty,ask3_price,ask3_qty
1554116,SSE-HT,11192,50,11190,100,11188,150,11196,50,11198,100,11200,150
1554116,SSE-KRAS,9575,50,9573,100,9571,150,9579,50,9581,100,9583,150
1554116,SSE-SIMP,9943,50,9942,100,9941,150,9945,43,9946,100,9947,150
1554116,SSE-ZABA,11680,50,11678,100,11676,150,11684,10,11686,100,11688,150
1554216,SSE-CARD,9252,50,9251,100,9250,150,9257,112,9258,250,9429,130
1554216,SSE-FSR,10014,24,10012,150,10010,200,10020,50,10022,100,10024,150
1554216,SSE-HT,11215,50,11213,100,11211,150,11219,50,11221,100,11223,150
1554216,SSE-KRAS,9572,50,9570,100,9568,150,9576,45,9578,100,9580,150
1554216,SSE-SIMP,9916,50,9915,100,9914,160,9919,100,9920,150,9921,200
1554216,SSE-ZABA,11659,50,11657,100,11655,150,11663,23,11665,100,11667,150
1554316,SSE-CARD,9257,30,9256,100,9255,150,9259,50,9260,100,9261,150
1554316,SSE-FSR,10006,50,10004,100,10002,150,10010,50,10012,100,10014,192
1554316,SSE-HT,11219,50,11217,100,11215,150,11223,50,11225,100,11227,150
1554316,SSE-KRAS,9588,45,9586,100,9584,150,9592,50,9594,100,9596,150
1554316,SSE-SIMP,9929,10,9928,100,9927,150,9931,50,9932,100,9933,150
1554316,SSE-ZABA,11665,50,11663,100,11661,150,11669,50,11671,100,11673,150
1554416,SSE-CARD,9267,50,9266,100,9265,150,9269,50,9270,100,9271,150
1554416,SSE-FSR,10016,84,10014,200,10012,250,10024,50,10026,100,10028,150
1554416,SSE-HT,11211,50,11209,100,11207,150,11215,50,11217,100,11219,150
1554416,SSE-KRAS,9587,50,9585,100,9583,150,9591,50,9593,100,9595,150
1554416,SSE-SIMP,9898,50,9897,100,9896,150,9903,100,9904,250,9943,10
1554416,SSE-ZABA,11660,50,11658,100,11656,150,11664,50,11666,100,11668,150
1554516,SSE-CARD,9273,50,9272,100,9271,150,9275,50,9276,100,9277,150
1554516,SSE-FSR,10037,60,10035,150,10033,200,10043,50,10045,101,10046,20
1554516,SSE-HT,11218,45,11216,100,11214,150,11222,50,11224,100,11226,150
1554516,SSE-KRAS,9603,50,9601,100,9599,150,9604,5,9607,50,9609,100
1554516,SSE-SIMP,9929,45,9928,100,9927,150,9932,42,9933,150,9934,200
1554516,SSE-ZABA,11674,40,11672,100,11670,150,11678,50,11680,170,11682,150
1554616,SSE-CARD,9267,50,9266,100,9265,150,9272,177,9273,250,9429,130
1554616,SSE-FSR,10044,39,10042,150,10040,200,10046,3,10050,50,10052,100
1554616,SSE-HT,11244,50,11242,100,11240,150,11248,50,11250,100,11252,150
1554616,SSE-KRAS,9602,50,9600,100,9598,150,9606,50,9608,100,9610,150
1554616,SSE-SIMP,9924,50,9923,150,9922,200,9928,42,9929,150,9930,200
1554616,SSE-ZABA,11663,50,11661,100,11659,150,11667,50,11669,100,11671,150
1554716,SSE-CARD,9262,50,9261,100,9260,150,9265,60,9266,150,9267,200
1554716,SSE-FSR,10058,86,10056,150,10054,200,10064,50,10066,100,10068,150
1554716,SSE-HT,11197,50,11195,100,11193,150,11201,50,11203,100,11205,150
1554716,SSE-KRAS,9588,50,9586,100,9584,150,9592,50,9594,100,9596,150
1554716,SSE-SIMP,9925,54,9924,100,9923,150,9927,4,9928,58,9929,150
1554716,SSE-ZABA,11654,50,11652,100,11650,150,11658,50,11660,100,11662,150
1554816,SSE-CARD,9385,40,9384,100,9383,150,9387,50,9388,100,9389,150
1554816,SSE-FSR,10066,21,10064,150,10062,200,10072,50,10074,100,10076,150
1554816,SSE-HT,11186,50,11184,100,11182,150,11190,41,11192,100,11194,150
1554816,SSE-KRAS,9598,50,9596,100,9594,150,9602,50,9604,100,9606,150
1554816,SSE-SIMP,9945,30,9944,100,9943,150,9947,50,9948,100,9949,160
1554816,SSE-ZABA,11678,45,11676,100,11674,150,11680,70,11682,50,11684,100
1554916,SSE-CARD,9353,50,9352,100,9351,150,9355,30,9356,100,9357,150
1554916,SSE-FSR,10048,50,10046,100,10044,150,10052,50,10054,100,10056,150
1554916,SSE-HT,11202,50,11200,100,11198,150,11206,50,11208,100,11210,150
1554916,SSE-KRAS,9565,50,9563,100,9561,150,9571,100,9573,150,9575,200
1554916,SSE-SIMP,9933,50,9932,100,9931,150,9935,50,9936,100,9937,150
1554916,SSE-ZABA,11687,50,11685,100,11683,150,11689,5,11691,50,11693,100
1555016,SSE-CARD,9359,50,9358,150,9357,200,9362,50,9363,100,9364,150
1555016,SSE-FSR,10081,79,10079,150,10077,200,10087,50,10089,100,10091,150
1555016,SSE-HT,11195,50,11193,100,11191,150,11201,38,11203,150,11205,200
1555016,SSE-KRAS,9579,50,9577,100,9575,150,9583,50,9585,100,9587,150
1555016,SSE-SIMP,9962,75,9961,200,9960,250,9964,30,9966,50,9967,100
1555016,SSE-ZABA,11706,60,11704,150,11702,200,11710,95,11712,50,11714,100
1555116,SSE-CARD,9375,50,9374,150,9373,200,9378,50,9379,100,9380,150
1555116,SSE-FSR,10077,5,10074,50,10072,100,10078,50,10080,100,10081,17
1555116,SSE-HT,11194,50,11192,100,11190,150,11200,33,11202,150,11204,200
1555116,SSE-KRAS,9556,50,9554,100,9552,150,9562,30,9564,150,9566,200
1555116,SSE-SIMP,9949,50,9948,100,9947,150,9951,40,9952,100,9953,150
1555116,SSE-ZABA,11701,50,11699,100,11697,150,11705,50,11707,100,11709,150
1555216,SSE-CARD,9369,50,9368,100,9367,150,9373,100,9374,200,9375,250
1555216,SSE-FSR,10080,78,10078,150,10076,200,10086,50,10088,100,10090,150
1555216,SSE-HT,11193,50,11191,100,11189,150,11201,150,11203,200,11205,250
1555216,SSE-KRAS,9572,8,9570,100,9568,150,9576,50,9578,100,9580,150
1555216,SSE-SIMP,9946,50,9945,100,9944,150,9948,50,9949,100,9950,150
1555216,SSE-ZABA,11674,50,11672,100,11670,150,11678,44,11680,100,11682,150
1555316,SSE-CARD,9357,50,9356,100,9355,150,9361,70,9362,200,9363,250
1555316,SSE-FSR,10069,50,10067,100,10065,150,10075,40,10077,150,10079,200
1555316,SSE-HT,11193,50,11191,100,11189,150,11197,13,11199,100,11201,150
1555316,SSE-KRAS,9562,150,9560,100,9558,150,9566,50,9568,100,9570,150
1555316,SSE-SIMP,9923,50,9922,100,9921,150,9927,146,9928,200,9929,250
1555316,SSE-ZABA,11688,28,11686,100,11684,150,11692,50,11694,100,11696,150
1555416,SSE-CARD,9383,40,9382,100,9381,150,9385,50,9386,100,9387,170
1555416,SSE-FSR,10056,50,10054,100,10052,150,10062,16,10064,150,10066,200
1555416,SSE-HT,11181,50,11179,100,11177,150,11185,38,11187,100,11189,150
1555416,SSE-KRAS,9576,45,9574,100,9572,150,9580,50,9582,100,9584,150
1555416,SSE-SIMP,9949,40,9948,150,9947,200,9952,50,9953,100,9954,150
1555416,SSE-ZABA,11663,50,11661,100,11659,150,11667,4,11669,100,11671,150
1555516,SSE-CARD,9381,36,9380,150,9379,200,9384,50,9385,100,9386,150
1555516,SSE-FSR,10068,30,10066,100,10064,150,10072,50,10074,100,10076,150
1555516,SSE-HT,11196,50,11194,100,11192,150,11200,50,11202,100,11204,150
1555516,SSE-KRAS,9585,29,9583,150,9581,200,9591,50,9593,100,9595,150
1555516,SSE-SIMP,9933,50,9932,100,9931,150,9937,95,9938,200,9939,250
1555516,SSE-ZABA,11686,58,11684,150,11682,200,11692,50,11694,100,11696,150
1555616,SSE-CARD,9394,30,9393,100,9392,150,9396,50,9397,100,9398,150
1555616,SSE-FSR,10059,50,10058,20,10057,100,10065,3,10067,150,10069,200
1555616,SSE-HT,11218,50,11216,100,11214,150,11222,50,11224,100,11226,150
1555616,SSE-KRAS,9577,50,9575,100,9573,150,9581,50,9583,100,9585,150
1555616,SSE-SIMP,9921,50,9920,100,9919,150,9925,12,9926,200,9927,250
1555616,SSE-ZABA,11694,28,11692,100,11690,150,11698,50,11700,100,11702,150
1555716,SSE-CARD,9369,50,9368,100,9367,150,9431,10,9432,5,9657,5
1555716,SSE-FSR,10043,50,10041,100,10039,150,10047,20,10049,100,10051,150
1555716,SSE-HT,11220,87,11218,150,11216,200,11226,50,11228,100,11230,150
1555716,SSE-KRAS,9578,50,9576,100,9574,150,9582,50,9584,100,9586,150
1555716,SSE-SIMP,9944,40,9943,150,9942,200,9947,50,9948,100,9949,150
1555716,SSE-ZABA,11690,50,11688,100,11686,150,11694,50,11696,100,11698,150
1555816,SSE-CARD,9428,150,9427,200,9426,250,9430,10,9432,50,9433,100
1555816,SSE-FSR,10037,50,10035,100,10033,150,10041,11,10043,100,10045,150
1555816,SSE-HT,11218,50,11216,100,11214,150,11222,38,11224,100,11226,150
1555816,SSE-KRAS,9599,50,9597,100,9595,150,9603,50,9605,100,9607,150
1555816,SSE-SIMP,9925,50,9924,100,9923,150,9930,186,9931,250,9946,10
1555816,SSE-ZABA,11669,50,11667,100,11665,150,11673,50,11675,100,11677,150
1555916,SSE-CARD,9419,50,9418,100,9417,150,9424,181,9425,250,9675,20
1555916,SSE-FSR,10063,44,10061,100,10059,150,10067,50,10069,100,10071,150
1555916,SSE-HT,11189,50,11187,100,11185,150,11195,50,11197,150,11199,200
1555916,SSE-KRAS,9597,50,9595,100,9593,150,9601,45,9603,100,9605,155
1555916,SSE-SIMP,9934,95,9933,200,9932,250,9938,50,9939,100,9940,150
1555916,SSE-ZABA,11664,50,11662,100,11660,150,11668,45,11670,100,11672,150
1556016,SSE-CARD,9411,44,9410,150,9409,200,9416,65,9417,200,9418,250
1556016,SSE-FSR,10041,50,10039,100,10037,150,10047,91,10049,150,10051,200
1556016,SSE-HT,11176,50,11174,100,11172,150,11182,100,11184,150,11186,200
1556016,SSE-KRAS,9592,50,9590,100,9588,150,9596,50,9598,100,9600,150
1556016,SSE-SIMP,9940,150,9939,200,9938,250,9944,50,9945,100,9946,160
1556016,SSE-ZABA,11723,50,11721,100,11719,150,11727,50,11729,100,11731,150
1556116,SSE-CARD,9408,50,9407,100,9406,150,9413,164,9414,250,9675,20
1556116,SSE-FSR,10026,50,10024,100,10022,150,10030,23,10032,100,10034,150
1556116,SSE-HT,11214,50,11212,100,11210,150,11218,50,11220,100,11222,150
1556116,SSE-KRAS,9621,37,9619,100,9617,150,9625,50,9627,100,9629,150
1556116,SSE-SIMP,9946,15,9945,150,9944,210,9948,10,9949,50,9950,100
1556116,SSE-ZABA,11691,50,11689,100,11687,150,11695,30,11697,100,11699,150
1556216,SSE-CARD,9429,40,9428,150,9427,200,9433,100,9434,150,9435,200
1556216,SSE-FSR,10011,50,10009,100,10007,150,10017,95,10019,150,10021,200
1556216,SSE-HT,11196,50,11194,100,11192,150,11200,50,11202,100,11204,150
1556216,SSE-KRAS,9562,42,9558,50,9556,100,9564,100,9566,150,9568,200
1556216,SSE-SIMP,9923,50,9922,100,9921,150,9927,70,9928,200,9929,250
1556216,SSE-ZABA,11693,80,11691,150,11689,200,11699,50,11701,100,11703,150
1556316,SSE-CARD,9395,50,9394,100,9393,150,9399,140,9400,200,9401,250
1556316,SSE-FSR,10026,50,10024,100,10022,150,10030,50,10032,100,10034,150
1556316,SSE-HT,11188,50,11186,100,11184,150,11196,103,11198,200,11200,250
1556316,SSE-KRAS,9590,50,9588,100,9586,150,9594,50,9596,100,9598,150
1556316,SSE-SIMP,9944,1,9943,150,9942,200,9948,100,9949,150,9950,200
1556316,SSE-ZABA,11693,28,11691,100,11689,150,11697,50,11699,100,11701,150
1556541,SSE-CARD,9375,50,9374,100,9373,150,9380,84,9381,250,9432,10
1556541,SSE-FSR,10003,50,10001,100,9999,150,10007,4,10009,100,10011,150
1556541,SSE-HT,11183,50,11181,100,11179,150,11187,38,11189,100,11191,150
1556541,SSE-KRAS,9599,31,9597,100,9595,150,9603,50,9605,100,9607,150
1556541,SSE-SIMP,9979,48,9978,150,9977,200,9982,50,9983,100,9984,150
1556541,SSE-ZABA,11738,50,11736,100,11734,150,11742,50,11744,100,11746,150
1556746,SSE-CARD,9400,5,9399,100,9398,150,9402,50,9403,100,9404,150
1556746,SSE-FSR,10004,20,10001,50,9999,100,10007,77,10008,20,10009,150
1556746,SSE-HT,11195,50,11193,100,11191,150,11199,50,11201,100,11203,150
1556746,SSE-KRAS,9553,50,9551,100,9549,150,9557,50,9559,100,9561,150
1556746,SSE-SIMP,9990,4,9989,100,9988,150,9992,50,9993,122,9994,150
1556746,SSE-ZABA,11719,50,11717,100,11715,150,11723,50,11725,100,11727,150
1556979,SSE-CARD,9641,40,9640,100,9639,150,9643,50,9644,100,9645,150
1556979,SSE-FSR,9963,50,9961,200,9959,150,9971,141,9973,200,9975,250
1556979,SSE-HT,11145,1,11143,50,11141,100,11147,50,11149,100,11151,150
1556979,SSE-KRAS,9548,50,9546,100,9544,150,9552,50,9554,100,9556,150
1556979,SSE-SIMP,9951,50,9950,100,9949,150,9956,135,9957,250,9990,254
1556979,SSE-ZABA,11703,50,11701,100,11699,150,11707,50,11709,100,11711,150
1557212,SSE-CARD,9619,50,9618,100,9617,150,9622,50,9623,150,9624,200
1557212,SSE-FSR,9961,100,9876,27,9868,20,9978,50,9980,100,9982,150
1557212,SSE-HT,11182,25,11180,150,11178,200,11188,50,11189,5,11190,100
1557212,SSE-KRAS,9541,50,9539,100,9537,150,9545,50,9547,100,9549,150
1557212,SSE-SIMP,9956,4,9923,10,9906,10,9980,50,9981,100,9982,150
1557212,SSE-ZABA,11702,50,11700,100,11698,150,11706,50,11708,100,11710,150
1557446,SSE-CARD,9604,50,9603,100,9602,150,9606,50,9607,100,9608,150
1557446,SSE-FSR,9961,83,9960,100,9958,150,9974,214,9998,5,10008,20
1557446,SSE-HT,11173,50,11171,100,11169,150,11177,38,11179,100,11181,150
1557446,SSE-KRAS,9534,50,9532,100,9530,150,9538,50,9540,100,9542,150
1557446,SSE-SIMP,9973,45,9972,100,9971,150,9977,41,9978,200,9979,250
1557446,SSE-ZABA,11722,49,11720,105,11718,150,11726,50,11728,100,11730,150
1557673,SSE-CARD,9618,25,9617,100,9616,150,9620,26,9621,100,9622,170
1557673,SSE-FSR,9973,50,9971,100,9969,150,9977,70,9979,100,9981,150
1557673,SSE-HT,11193,50,11191,100,11189,150,11197,50,11199,100,11201,150
1557673,SSE-KRAS,9510,50,9508,100,9506,150,9514,50,9516,100,9518,150
1557673,SSE-SIMP,9968,46,9967,100,9966,150,9970,50,9971,100,9972,150
1557673,SSE-ZABA,11651,50,11649,100,11647,150,11655,50,11657,100,11659,150
1557903,SSE-CARD,9599,50,9598,100,9597,150,9602,89,9603,150,9604,200
1557903,SSE-FSR,9972,50,9970,100,9968,150,9978,30,9980,150,9982,200
1557903,SSE-HT,11196,50,11194,100,11192,150,11200,50,11202,100,11204,150
1557903,SSE-KRAS,9521,50,9519,100,9517,150,9525,50,9527,100,9529,150
1557903,SSE-SIMP,9961,150,9960,200,9959,250,9965,40,9966,100,9967,150
1557903,SSE-ZABA,11691,50,11689,100,11687,150,11695,50,11697,100,11699,150
1558129,SSE-CARD,9598,15,9505,10,9495,10,9602,20,9606,50,9607,100
1558129,SSE-FSR,9967,20,9961,83,9876,27,9977,20,9989,50,9991,100
1558129,SSE-HT,11169,50,11167,100,11165,150,11173,50,11175,100,11177,150
1558129,SSE-KRAS,9493,50,9491,100,9489,150,9499,95,9501,150,9503,200
1558129,SSE-SIMP,9923,6,9906,10,9896,10,9956,5,9985,50,9986,100
1558129,SSE-ZABA,11652,50,11650,100,11648,150,11656,45,11658,100,11660,150
1558289,SSE-CARD,9598,35,9597,100,9596,150,9620,10,9622,20,9641,250
1558289,SSE-FSR,9993,7,9991,100,9989,150,9997,50,9998,5,9999,100
1558289,SSE-HT,11130,30,11128,50,11126,100,11134,97,11136,150,11138,200
1558289,SSE-KRAS,9546,40,9544,100,9542,150,9550,50,9552,100,9554,150
1558289,SSE-SIMP,10015,146,10014,250,9956,4,10020,50,10021,100,10022,150
1558289,SSE-ZABA,11650,50,11648,100,11646,150,11654,40,11656,100,11658,150
1558316,SSE-CARD,9599,10,9597,35,9596,150,9619,45,9641,205,9675,20
1558316,SSE-FSR,9987,185,9985,250,9876,27,10005,250,10008,20,10135,6
1558316,SSE-HT,11130,30,11128,50,11126,100,11138,200,11140,250,11164,5
1558316,SSE-KRAS,9546,40,9544,100,9542,150,9554,74,9556,200,9558,250
1558316,SSE-SIMP,9869,10,9866,10,9859,10,10015,260,10019,10,10020,60
1558316,SSE-ZABA,11654,40,11650,50,11648,100,11656,90,11658,150,11660,200
1558416,SSE-CARD,9606,5,9605,100,9604,150,9608,40,9609,100,9610,150
1558416,SSE-FSR,9981,50,9979,100,9977,150,9985,3,9987,100,9989,150
1558416,SSE-HT,11156,50,11154,100,11152,150,11160,50,11162,100,11164,155
1558416,SSE-KRAS,9545,50,9543,100,9541,150,9551,40,9553,150,9555,200
1558416,SSE-SIMP,10004,50,10003,100,10002,150,10006,46,10007,100,10008,150
1558416,SSE-ZABA,11668,50,11666,100,11664,150,11672,50,11674,100,11676,150
1558648,SSE-CARD,9616,30,9615,100,9614,150,9618,50,9619,100,9620,150
1558648,SSE-FSR,9966,50,9964,100,9962,150,9976,153,9978,250,10253,41
1558648,SSE-HT,11150,50,11148,100,11146,150,11154,37,11156,100,11158,150
1558648,SSE-KRAS,9545,50,9543,100,9541,150,9551,90,9553,150,9555,200
1558648,SSE-SIMP,9993,50,9992,100,9991,150,9995,50,9996,100,9997,150
1558648,SSE-ZABA,11651,50,11649,100,11647,150,11655,40,11657,100,11659,150
1558881,SSE-CARD,9631,100,9630,150,9629,200,9634,50,9635,100,9636,150
1558881,SSE-FSR,9979,75,9977,150,9976,26,9985,26,9987,100,9989,150
1558881,SSE-HT,11130,30,11127,50,11125,100,11133,87,11135,150,11137,200
1558881,SSE-KRAS,9546,50,9544,100,9542,150,9550,38,9552,100,9554,150
1558881,SSE-SIMP,9991,50,9990,100,9989,150,9993,300,9994,100,9995,150
1558881,SSE-ZABA,11654,50,11652,100,11650,150,11658,50,11660,100,11662,150
1559111,SSE-CARD,9652,50,9651,150,9650,200,9655,50,9656,100,9657,150
1559111,SSE-FSR,9961,50,9959,100,9957,150,9965,50,9967,100,9969,150
1559111,SSE-HT,11166,50,11164,100,11162,150,11170,50,11172,100,11174,150
1559111,SSE-KRAS,9554,50,9552,150,9550,200,9560,50,9562,100,9564,150
1559111,SSE-SIMP,9966,50,9965,100,9964,150,9969,100,9970,150,9971,200
1559111,SSE-ZABA,11632,50,11630,100,11628,150,11638,50,11640,150,11642,200
1559312,SSE-CARD,9635,50,9634,100,9633,150,9637,30,9638,100,9639,150
1559312,SSE-FSR,9970,30,9968,100,9966,150,9974,50,9976,100,9978,150
1559312,SSE-HT,11141,50,11139,100,11137,150,11145,49,11147,100,11149,150
1559312,SSE-KRAS,9534,50,9532,100,9530,150,9538,50,9540,100,9542,150
1559312,SSE-SIMP,9990,100,9989,150,9988,200,9991,210,9993,310,9994,100
1559312,SSE-ZABA,11629,50,11627,100,11625,150,11632,90,11633,45,11635,100
1559317,SSE-CARD,9635,25,9634,100,9633,150,9639,54,9640,200,9641,250
1559317,SSE-FSR,9968,75,9966,150,9965,13,9974,50,9976,100,9978,150
1559317,SSE-HT,11141,50,11139,100,11137,150,11145,37,11147,100,11149,150
1559317,SSE-KRAS,9532,100,9530,150,9528,200,9538,50,9540,100,9542,150
1559317,SSE-SIMP,9989,120,9988,200,9987,250,9991,210,9993,310,9994,100
1559317,SSE-ZABA,11629,50,11627,100,11625,150,11632,90,11633,45,11635,100
1559416,SSE-CARD,9641,25,9640,100,9639,150,9644,50,9645,150,9646,200
1559416,SSE-FSR,9965,63,9963,100,9961,170,9969,23,9971,100,9973,150
1559416,SSE-HT,11165,50,11163,100,11161,150,11169,50,11171,100,11173,150
1559416,SSE-KRAS,9528,50,9526,100,9524,150,9534,100,9536,150,9538,200
1559416,SSE-SIMP,9973,25,9972,100,9971,150,9976,50,9977,150,9978,200
1559416,SSE-ZABA,11633,85,11631,150,11629,200,11639,50,11641,100,11643,150
1559516,SSE-CARD,9650,13,9649,100,9648,150,9652,350,9653,100,9654,150
1559516,SSE-FSR,9961,20,9960,50,9958,100,9966,81,9968,150,9970,200
1559516,SSE-HT,11144,50,11142,100,11140,150,11150,65,11152,150,11154,200
1559516,SSE-KRAS,9523,50,9521,100,9519,150,9527,25,9529,100,9531,150
1559516,SSE-SIMP,9998,187,9997,250,9969,10,10003,50,10004,390,10005,150
1559516,SSE-ZABA,11619,50,11617,100,11615,150,11623,50,11625,100,11627,150
1559616,SSE-CARD,9648,50,9647,100,9646,150,9650,40,9651,100,9652,150
1559616,SSE-FSR,9970,50,9968,100,9966,157,9974,50,9976,100,9978,150
1559616,SSE-HT,11158,50,11156,100,11154,150,11162,50,11164,100,11166,150
1559616,SSE-KRAS,9509,50,9507,100,9505,150,9513,45,9515,100,9517,150
1559616,SSE-SIMP,9967,64,9966,100,9965,150,9971,140,9972,200,9973,250
1559616,SSE-ZABA,11626,50,11624,100,11622,150,11630,50,11632,100,11634,150
1559716,SSE-CARD,9621,50,9620,100,9619,150,9626,102,9627,250,9651,20
1559716,SSE-FSR,9966,7,9963,50,9961,114,9969,40,9971,150,9973,200
1559716,SSE-HT,11136,50,11134,100,11133,1,11140,38,11142,100,11144,150
1559716,SSE-KRAS,9501,50,9499,100,9497,150,9507,25,9509,150,9511,200
1559716,SSE-SIMP,9983,50,9982,150,9981,200,9986,50,9987,100,9988,150
1559716,SSE-ZABA,11598,50,11596,100,11594,150,11604,50,11606,150,11608,200
1559816,SSE-CARD,9717,15,9716,150,9715,200,9720,50,9721,100,9722,150
1559816,SSE-FSR,9970,43,9968,100,9966,150,9974,65,9976,100,9978,150
1559816,SSE-HT,11130,30,11129,50,11127,100,11133,24,11135,100,11137,150
1559816,SSE-KRAS,9491,50,9489,100,9487,150,9497,35,9499,150,9501,200
1559816,SSE-SIMP,9985,52,9984,150,9983,200,9988,50,9989,100,9990,150
1559816,SSE-ZABA,11614,40,11612,100,11610,150,11618,50,11620,100,11622,150
1559916,SSE-CARD,9712,50,9711,100,9710,150,9714,50,9715,100,9716,150
1559916,SSE-FSR,9964,50,9962,100,9961,4,9970,79,9972,150,9974,200
1559916,SSE-HT,11147,50,11145,100,11143,150,11151,50,11153,100,11155,150
1559916,SSE-KRAS,9492,50,9490,100,9488,150,9498,100,9500,150,9502,200
1559916,SSE-SIMP,9996,11,9995,150,9994,200,9998,10,9999,50,10000,100
1559916,SSE-ZABA,11618,44,11616,100,11614,150,11622,50,11624,100,11626,150
1560152,SSE-CARD,9734,56,9618,10,9616,10,9740,50,9741,100,9742,150
1560152,SSE-FSR,9961,4,9959,50,9957,100,9965,95,9967,150,9969,200
1560152,SSE-HT,11148,50,11146,100,11144,150,11152,50,11154,100,11156,150
1560152,SSE-KRAS,9483,50,9481,100,9479,150,9495,248,9523,106,9551,5
1560152,SSE-SIMP,9988,50,9987,100,9986,150,9992,140,9993,200,9994,250
1560152,SSE-ZABA,11583,50,11581,100,11579,150,11587,30,11589,100,11591,150
1560385,SSE-CARD,9728,50,9727,100,9726,150,9730,35,9731,100,9732,150
1560385,SSE-FSR,9999,26,9997,100,9995,150,10003,50,10005,100,10007,150
1560385,SSE-HT,11168,100,11166,150,11164,200,11174,50,11176,100,11178,150
1560385,SSE-KRAS,9472,50,9470,100,9468,150,9476,13,9478,100,9480,150
1560385,SSE-SIMP,9987,150,9986,200,9985,250,9988,50,9991,50,9992,100
1560385,SSE-ZABA,11591,45,11589,100,11587,267,11595,50,11597,100,11599,150
1560624,SSE-CARD,9754,187,9714,10,9618,10,9761,100,9762,150,9763,200
1560624,SSE-FSR,9986,50,9984,100,9982,150,9990,50,9992,100,9994,150
1560624,SSE-HT,11152,130,11150,100,11148,150,11156,35,11158,100,11160,150
1560624,SSE-KRAS,9506,45,9504,100,9502,150,9510,50,9512,100,9514,150
1560624,SSE-SIMP,9980,50,9979,100,9978,150,9983,100,9984,150,9985,200
1560624,SSE-ZABA,11610,37,11608,100,11606,150,11614,50,11616,100,11618,150
1560867,SSE-CARD,9761,15,9730,8,9714,10,9905,50,9906,100,9907,150
1560867,SSE-FSR,9955,50,9953,100,9951,150,9961,79,9963,150,9965,200
1560867,SSE-HT,11133,51,11131,100,11130,24,11137,25,11139,100,11141,150
1560867,SSE-KRAS,9503,50,9501,100,9499,150,9507,35,9509,100,9511,150
1560867,SSE-SIMP,10000,66,9999,250,9916,10,10004,60,10005,100,10006,100
1560867,SSE-ZABA,11615,28,11613,100,11611,150,11619,50,11621,100,11623,150
1561106,SSE-CARD,9922,5,9921,100,9920,150,9924,50,9925,100,9926,150
1561106,SSE-FSR,9957,50,9955,120,9953,150,9959,20,9963,87,9965,150
1561106,SSE-HT,11104,50,11102,100,11101,50,11110,70,11112,150,11114,200
1561106,SSE-KRAS,9467,50,9465,100,9463,150,9473,30,9475,150,9477,200
1561106,SSE-SIMP,9971,50,9970,150,9969,200,9974,50,9975,100,9976,150
1561106,SSE-ZABA,11603,5,11600,50,11598,100,11604,40,11606,100,11608,150
1561346,SSE-CARD,9919,40,9918,100,9917,150,9921,50,9922,430,9923,150
1561346,SSE-FSR,9969,50,9967,100,9965,150,9973,50,9975,100,9977,150
1561346,SSE-HT,11102,50,11101,50,11100,100,11106,25,11108,100,11110,150
